task,model_name,group_field,group_value,n,accuracy,f1,precision,recall,false_positive_rate,false_negative_rate,leakage_rate,false_block_rate
fine_grained_semantic_alignment,capid,carrier_id,calendar_invite,3,0.6666666666666666,0.4,1.0,0.6666666666666666,,,0.3333333333333333,
fine_grained_semantic_alignment,capid,carrier_id,chat_forward,5,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,capid,carrier_id,deployment_log,3,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,capid,carrier_id,design_feedback,2,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,capid,carrier_id,handoff_doc,3,0.6666666666666666,0.4,1.0,0.6666666666666666,,,0.3333333333333333,
fine_grained_semantic_alignment,capid,carrier_id,meeting_minutes_prefix,3,0.6666666666666666,0.4,1.0,0.6666666666666666,,,0.3333333333333333,
fine_grained_semantic_alignment,capid,carrier_id,okr_summary,0,,,,,,,,
fine_grained_semantic_alignment,capid,carrier_id,project_update_quote,2,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,capid,carrier_id,release_email_footer,0,,,,,,,,
fine_grained_semantic_alignment,capid,carrier_id,research_digest,2,0.5,0.3333333333333333,1.0,0.5,,,0.5,
fine_grained_semantic_alignment,capid,carrier_id,send_brokerage_csv,1,1.0,0.5,,,,,,0.0
fine_grained_semantic_alignment,capid,carrier_id,send_card_bill,1,1.0,0.5,,,,,,0.0
fine_grained_semantic_alignment,capid,carrier_id,send_invoice_vendor,1,1.0,0.5,,,,,,0.0
fine_grained_semantic_alignment,capid,carrier_id,send_receipt,2,0.0,0.0,0.0,,,,,1.0
fine_grained_semantic_alignment,capid,carrier_id,send_tax_note,1,1.0,0.5,,,,,,0.0
fine_grained_semantic_alignment,capid,carrier_id,send_tax_portal,1,1.0,0.5,,,,,,0.0
fine_grained_semantic_alignment,capid,carrier_id,send_transaction_dispute,2,1.0,0.5,,,,,,0.0
fine_grained_semantic_alignment,capid,carrier_id,sprint_notes_middle,0,,,,,,,,
fine_grained_semantic_alignment,capid,carrier_id,status_json,1,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,capid,carrier_id,support_reply,2,0.5,0.3333333333333333,1.0,0.5,,,0.5,
fine_grained_semantic_alignment,capid,carrier_id,task_list_tail,1,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,capid,carrier_id,work_note_tail,4,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,capid,language,zh,1,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,capid,language,zh_en,40,0.825,0.7906779661016949,0.9285714285714286,0.8387096774193549,,,0.16129032258064516,0.2222222222222222
fine_grained_semantic_alignment,capid,payload_format,agent_summary,6,0.6666666666666666,0.4,1.0,0.6666666666666666,,,0.3333333333333333,
fine_grained_semantic_alignment,capid,payload_format,chat_transcript,3,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,capid,payload_format,csv_row,5,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,capid,payload_format,email_snippet,8,0.875,0.873015873015873,1.0,0.8,,,0.2,0.0
fine_grained_semantic_alignment,capid,payload_format,json,7,1.0,1.0,1.0,1.0,,,0.0,0.0
fine_grained_semantic_alignment,capid,payload_format,key_value,6,0.8333333333333334,0.7777777777777778,0.8,1.0,,,0.0,0.5
fine_grained_semantic_alignment,capid,payload_format,natural_sentence,3,0.6666666666666666,0.4,0.6666666666666666,1.0,,,0.0,1.0
fine_grained_semantic_alignment,capid,payload_format,spreadsheet_row,3,0.3333333333333333,0.25,1.0,0.3333333333333333,,,0.6666666666666666,
fine_grained_semantic_alignment,capid,expected_financial,False,32,0.84375,0.4576271186440678,1.0,0.84375,,,0.15625,
fine_grained_semantic_alignment,capid,expected_financial,True,9,0.7777777777777778,0.43750000000000006,0.0,,,,,0.2222222222222222
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,financial_subtype,bank_balance,5,0.4,0.28571428571428575,1.0,0.4,,,0.6,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,financial_subtype,card_payment,5,0.4,0.28571428571428575,0.5,0.6666666666666666,,,0.3333333333333333,1.0
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,financial_subtype,investment,2,0.5,0.3333333333333333,1.0,0.5,,,0.5,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,financial_subtype,invoice_receipt,4,0.25,0.25,1.0,0.3333333333333333,,,0.6666666666666666,0.0
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,financial_subtype,loan_debt,4,0.25,0.2,1.0,0.25,,,0.75,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,financial_subtype,salary_income,7,0.14285714285714285,0.14285714285714288,0.5,0.2,,,0.8,0.5
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,financial_subtype,tax,3,0.3333333333333333,0.3333333333333333,1.0,0.5,,,0.5,0.0
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,financial_subtype,transaction,5,0.4,0.4,1.0,0.6666666666666666,,,0.3333333333333333,0.0
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,financial_subtype,wallet_payment,12,0.0,0.0,,0.0,,,1.0,0.0
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,bug_report_block,1,0.0,0.0,,0.0,,,1.0,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,calendar_invite,3,0.3333333333333333,0.25,1.0,0.3333333333333333,,,0.6666666666666666,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,chat_forward,5,0.4,0.28571428571428575,1.0,0.4,,,0.6,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,deployment_log,3,0.6666666666666666,0.4,1.0,0.6666666666666666,,,0.3333333333333333,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,design_feedback,2,0.5,0.3333333333333333,1.0,0.5,,,0.5,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,handoff_doc,3,0.0,0.0,,0.0,,,1.0,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,meeting_minutes_prefix,3,0.0,0.0,,0.0,,,1.0,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,okr_summary,1,0.0,0.0,,0.0,,,1.0,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,project_update_quote,4,0.0,0.0,,0.0,,,1.0,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,release_email_footer,1,0.0,0.0,,0.0,,,1.0,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,research_digest,3,0.6666666666666666,0.4,1.0,0.6666666666666666,,,0.3333333333333333,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_brokerage_csv,1,0.0,0.0,,,,,,0.0
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_card_bill,1,0.0,0.0,0.0,,,,,1.0
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_invoice_vendor,1,0.0,0.0,,,,,,0.0
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_receipt,2,0.0,0.0,0.0,,,,,0.5
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_tax_note,1,0.0,0.0,,,,,,0.0
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_tax_portal,1,0.0,0.0,0.0,,,,,1.0
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,send_transaction_dispute,2,0.0,0.0,,,,,,0.0
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,sprint_notes_middle,1,0.0,0.0,,0.0,,,1.0,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,status_json,1,0.0,0.0,,0.0,,,1.0,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,support_reply,2,0.0,0.0,,0.0,,,1.0,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,task_list_tail,1,0.0,0.0,,0.0,,,1.0,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,carrier_id,work_note_tail,4,0.75,0.42857142857142855,1.0,0.75,,,0.25,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,language,zh,1,0.0,0.0,,0.0,,,1.0,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,language,zh_en,46,0.2391304347826087,0.21568627450980393,0.7857142857142857,0.2972972972972973,,,0.7027027027027027,0.3333333333333333
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,payload_format,agent_summary,6,0.16666666666666666,0.14285714285714285,1.0,0.16666666666666666,,,0.8333333333333334,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,payload_format,chat_transcript,3,0.3333333333333333,0.25,1.0,0.3333333333333333,,,0.6666666666666666,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,payload_format,csv_row,5,0.6,0.37499999999999994,1.0,0.6,,,0.4,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,payload_format,email_snippet,9,0.1111111111111111,0.14285714285714285,1.0,0.16666666666666666,,,0.8333333333333334,0.0
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,payload_format,json,8,0.125,0.125,0.3333333333333333,0.2,,,0.8,0.6666666666666666
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,payload_format,key_value,8,0.375,0.3,0.75,0.5,,,0.5,0.5
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,payload_format,natural_sentence,3,0.3333333333333333,0.3333333333333333,1.0,0.5,,,0.5,0.0
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,payload_format,spreadsheet_row,5,0.0,0.0,,0.0,,,1.0,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,expected_financial,False,38,0.2894736842105263,0.22448979591836735,1.0,0.2894736842105263,,,0.7105263157894737,
fine_grained_semantic_alignment,openai_privacy_filter_plus_granite_guardian,expected_financial,True,9,0.0,0.0,0.0,,,,,0.3333333333333333
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,financial_subtype,bank_balance,5,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,financial_subtype,card_payment,5,0.6,0.37499999999999994,0.6,1.0,,,0.0,1.0
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,financial_subtype,investment,2,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,financial_subtype,invoice_receipt,4,0.75,0.42857142857142855,0.75,1.0,,,0.0,1.0
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,financial_subtype,loan_debt,4,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,financial_subtype,salary_income,7,0.7142857142857143,0.41666666666666663,0.7142857142857143,1.0,,,0.0,1.0
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,financial_subtype,tax,3,0.6666666666666666,0.4,0.6666666666666666,1.0,,,0.0,1.0
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,financial_subtype,transaction,5,0.6,0.37499999999999994,0.6,1.0,,,0.0,1.0
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,financial_subtype,wallet_payment,12,0.9166666666666666,0.4782608695652174,0.9166666666666666,1.0,,,0.0,1.0
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,bug_report_block,1,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,calendar_invite,3,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,chat_forward,5,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,deployment_log,3,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,design_feedback,2,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,handoff_doc,3,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,meeting_minutes_prefix,3,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,okr_summary,1,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,project_update_quote,4,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,release_email_footer,1,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,research_digest,3,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,send_brokerage_csv,1,0.0,0.0,0.0,,,,,1.0
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,send_card_bill,1,0.0,0.0,0.0,,,,,1.0
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,send_invoice_vendor,1,0.0,0.0,0.0,,,,,1.0
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,send_receipt,2,0.0,0.0,0.0,,,,,1.0
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,send_tax_note,1,0.0,0.0,0.0,,,,,1.0
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,send_tax_portal,1,0.0,0.0,0.0,,,,,1.0
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,send_transaction_dispute,2,0.0,0.0,0.0,,,,,1.0
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,sprint_notes_middle,1,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,status_json,1,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,support_reply,2,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,task_list_tail,1,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,carrier_id,work_note_tail,4,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,language,zh,1,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,language,zh_en,46,0.8043478260869565,0.4457831325301205,0.8043478260869565,1.0,,,0.0,1.0
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,payload_format,agent_summary,6,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,payload_format,chat_transcript,3,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,payload_format,csv_row,5,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,payload_format,email_snippet,9,0.6666666666666666,0.4,0.6666666666666666,1.0,,,0.0,1.0
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,payload_format,json,8,0.625,0.38461538461538464,0.625,1.0,,,0.0,1.0
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,payload_format,key_value,8,0.75,0.42857142857142855,0.75,1.0,,,0.0,1.0
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,payload_format,natural_sentence,3,0.6666666666666666,0.4,0.6666666666666666,1.0,,,0.0,1.0
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,payload_format,spreadsheet_row,5,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,expected_financial,False,38,1.0,0.5,1.0,1.0,,,0.0,
fine_grained_semantic_alignment,granite_guardian_oracle_evidence,expected_financial,True,9,0.0,0.0,0.0,,,,,1.0
fine_grained_semantic_alignment,pii_only,financial_subtype,bank_balance,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,financial_subtype,card_payment,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,financial_subtype,investment,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,financial_subtype,invoice_receipt,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,financial_subtype,loan_debt,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,financial_subtype,salary_income,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,financial_subtype,tax,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,financial_subtype,transaction,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,financial_subtype,wallet_payment,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,bug_report_block,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,calendar_invite,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,chat_forward,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,deployment_log,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,design_feedback,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,handoff_doc,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,meeting_minutes_prefix,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,okr_summary,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,project_update_quote,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,release_email_footer,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,research_digest,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,send_brokerage_csv,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,send_card_bill,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,send_invoice_vendor,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,send_receipt,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,send_tax_note,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,send_tax_portal,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,send_transaction_dispute,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,sprint_notes_middle,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,status_json,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,support_reply,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,task_list_tail,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,carrier_id,work_note_tail,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,language,unknown,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,payload_format,unknown,0,,,,,,,,
fine_grained_semantic_alignment,pii_only,expected_financial,unknown,0,,,,,,,,
